"Reference_Name","ISO_639","Language_Type","DLS_Level","Raw_Score","Adjusted_Score","Proportional_Score","Content","Encoding","Surface","Localized","Meaning","Speech","Assistant"
"Minanibai","mcv","Living","Still",0,0,0,0,0,0,0,0,0,0
"South Watut","mcy","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mawan","mcz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Morigi","mdb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Male (Papua New Guinea)","mdc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mbati","mdn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Maria (Papua New Guinea)","mds","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mbere","mdt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mboko","mdu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Santa Lucía Monteverde Mixtec","mdv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mbosi","mdw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Suruí Do Pará","mdz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ikobi","meb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Marra","mec","Living","Still",0,0,0,0,0,0,0,0,0,0
"Megam","mef","Living","Still",0,0,0,0,0,0,0,0,0,0
"Midob","mei","Living","Still",0,0,0,0,0,0,0,0,0,0
"Meyah","mej","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mangala","mem","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Maaka","mew","Living","Still",0,0,0,0,0,0,0,0,0,0
"Putai","mfl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Marrithiyel","mfr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mokerang","mft","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mbwela","mfu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mulaha","mfw","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Melo","mfx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Middle Irish (900-1200)","mga","Historical","Still",0,0,0,0,0,0,0,0,0,0
"Maklew","mgf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Lijili","mgi","Living","Still",0,0,0,0,0,0,0,0,0,0
"Abureni","mgj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mawes","mgk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mbangi","mgn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Eastern Magar","mgp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mailu","mgu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Manda (India)","mha","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mahongwe","mhb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mbugu","mhd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Besisi","mhe","Living","Still",0,0,0,0,0,0,0,0,0,0
"Margu","mhg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mogholi","mhj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Makhuwa-Moniga","mhm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mócheno","mhn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mashi (Zambia)","mho","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mandan","mhq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Buru (Indonesia)","mhs","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mandahuaca","mht","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mor (Mor Islands)","mhz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Chigmecatitlán Mixtec","mii","Living","Still",0,0,0,0,0,0,0,0,0,0
"Cacaloxtepec Mixtec","miu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Makalero","mjb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Northwest Maidu","mjd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Tu","mjg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Kim Mun","mji","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mawak","mjj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Matukar","mjk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Medebur","mjm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ma (Papua New Guinea)","mjn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Malankuravan","mjo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Malapandaram","mjp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Malaryan","mjq","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Malavedan","mjr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Miship","mjs","Living","Still",0,0,0,0,0,0,0,0,0,0
"Manna-Dora","mju","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mannan","mjv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mahali","mjx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mahican","mjy","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Mbre","mka","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mal Paharia","mkb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Siliput","mkc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Miya","mkf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mak (China)","mkg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mokilese","mkj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Moklen","mkm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mingang Doso","mko","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bay Miwok","mkq","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Malas","mkr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Vamale","mkt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mafea","mkv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Kinamiging Manobo","mkx","Living","Still",0,0,0,0,0,0,0,0,0,0
"East Makian","mky","Living","Still",0,0,0,0,0,0,0,0,0,0
"Malo","mla","Living","Still",0,0,0,0,0,0,0,0,0,0
"Cao Lan","mlc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mal","mlf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Malimpung","mli","Living","Still",0,0,0,0,0,0,0,0,0,0
"Malua Bay","mll","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mulam","mlm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Malango","mln","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mlomp","mlo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Motlav","mlv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Malfaxal","mlx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Malaynon","mlz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mama","mma","Living","Still",0,0,0,0,0,0,0,0,0,0
"Momina","mmb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Maonan","mmd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mae","mme","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mundat","mmf","Living","Still",0,0,0,0,0,0,0,0,0,0
"North Ambrym","mmg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mehináku","mmh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Musar","mmi","Living","Still",0,0,0,0,0,0,0,0,0,0
"Majhwar","mmj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mukha-Dora","mmk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Man Met","mml","Living","Still",0,0,0,0,0,0,0,0,0,0
"Maii","mmm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Siawi","mmp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Musak","mmq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Western Xiangxi Miao","mmr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Malalamai","mmt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Miriti","mmv","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Emae","mmw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mabaale","mmz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mondé","mnd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Eastern Mnong","mng","Living","Still",0,0,0,0,0,0,0,0,0,0
"Tiale","mnl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mapena","mnm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Southern Mnong","mnn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Minriq","mnq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mono (USA)","mnr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mer","mnu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Moni","mnz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mboi","moi","Living","Still",0,0,0,0,0,0,0,0,0,0
"Monzombo","moj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Morori","mok","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mangue","mom","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Monom","moo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mor (Bomberai Peninsula)","moq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mohave","mov","Living","Still",0,0,0,0,0,0,0,0,0,0
"Moi (Congo)","mow","Living","Still",0,0,0,0,0,0,0,0,0,0
"Malak Malak","mpb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mangarrayi","mpc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Machinere","mpd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Martu Wangka","mpj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Middle Watut","mpl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mindiri","mpn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Miu","mpo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Matís","mpq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Vangunu","mpr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Makuráp","mpu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mungkip","mpv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mapidian","mpw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mapia","mpy","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mpi","mpz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Maba (Indonesia)","mqa","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mangole","mqc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Matepi","mqe","Living","Still",0,0,0,0,0,0,0,0,0,0
"Momuna","mqf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Kota Bangun Kutai Malay","mqg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Tlazoyaltepec Mixtec","mqh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mariri","mqi","Living","Still",0,0,0,0,0,0,0,0,0,0
"Rajah Kabunsuwan Manobo","mqk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Moronene","mqn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Modole","mqo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Manipa","mqp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Minokok","mqq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mander","mqr","Living","Still",0,0,0,0,0,0,0,0,0,0
"West Makian","mqs","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mok","mqt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mandari","mqu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mosimo","mqv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Murupi","mqw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mamuju","mqx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Pano","mqz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mlabri","mra","Living","Still",0,0,0,0,0,0,0,0,0,0
"Marino","mrb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Maricopa","mrc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Western Magar","mrd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Martha's Vineyard Sign Language","mre","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Elseng","mrf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Hmwaveke","mrk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mortlockese","mrl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Merlav","mrm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Cheke Holo","mrn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Morouas","mrp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Maragus","mrs","Living","Still",0,0,0,0,0,0,0,0,0,0
"Marghi Central","mrt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Maremgi","mrx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Marind","mrz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Yucatec Maya Sign Language","msd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mekwei","msf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Moraid","msg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Masikoro Malagasy","msh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Molof","msl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mombum","mso","Living","Still",0,0,0,0,0,0,0,0,0,0
"Maritsauá","msp","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Caac","msq","Living","Still",0,0,0,0,0,0,0,0,0,0
"West Masela","mss","Living","Still",0,0,0,0,0,0,0,0,0,0
"Musom","msu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mansoanka","msw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Moresada","msx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Momare","msz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Anyin Morofo","mtb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Munit","mtc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mono (Solomon Islands)","mte","Living","Still",0,0,0,0,0,0,0,0,0,0
"Munggui","mth","Living","Still",0,0,0,0,0,0,0,0,0,0
"Moskona","mtj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Montol","mtl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mator","mtm","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Matagalpa","mtn","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Yora","mts","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mota","mtt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Tututepec Mixtec","mtu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Asaro'o","mtv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Southern Binukidnon","mtw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Tidaá Mixtec","mtx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nabi","mty","Living","Still",0,0,0,0,0,0,0,0,0,0
"Media Lengua","mue","Living","Still",0,0,0,0,0,0,0,0,0,0
"Maiwala","mum","Living","Still",0,0,0,0,0,0,0,0,0,0
"Eastern Xiangxi Miao","muq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Yaaku","muu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mamboru","mvd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mekmek","mvk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mbara (Australia)","mvl","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Marovo","mvo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Moere","mvq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Marau","mvr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Massep","mvs","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mpotovoro","mvt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Meoswar","mvx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mesqan","mvz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mwatebu","mwa","Living","Still",0,0,0,0,0,0,0,0,0,0
"Juwal","mwb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Aiklep","mwg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mouk-Aria","mwh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Labo","mwi","Living","Still",0,0,0,0,0,0,0,0,0,0
"Central Maewo","mwo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Moken","mwt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mittu","mwu","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Manyika","mxc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Modang","mxd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mele-Fila","mxe","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mbangala","mxg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mozarabic","mxi","Historical","Still",0,0,0,0,0,0,0,0,0,0
"Monumbo","mxk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Moi (Indonesia)","mxn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mbowe","mxo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Murik (Malaysia)","mxr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Namo","mxw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Southeastern Nochixtlán Mixtec","mxy","Living","Still",0,0,0,0,0,0,0,0,0,0
"Central Masela","mxz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mayeka","myc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Makah","myh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mangayat","myj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Anfillo","myo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Pirahã","myp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Muniche","myr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mesmes","mys","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Classical Mandaic","myz","Historical","Still",0,0,0,0,0,0,0,0,0,0
"Morawa","mze","Living","Still",0,0,0,0,0,0,0,0,0,0
"Monastic Sign Language","mzg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Matipuhy","mzo","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Mori Atas","mzq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mintil","mzt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Inapang","mzu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Manza","mzv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mawayana","mzx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Namla","naa","Living","Still",0,0,0,0,0,0,0,0,0,0
"Naka'ela","nae","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Nalu","naj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nalik","nal","Living","Still",0,0,0,0,0,0,0,0,0,0
"Naaba","nao","Living","Still",0,0,0,0,0,0,0,0,0,0
"Iguta","nar","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nakwi","nax","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ngarrindjeri","nay","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Ndoe","nbb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ngbinda","nbd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nagarchal","nbg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ngamo","nbh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nake","nbk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ngbaka Ma'bo","nbm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Kuri","nbn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nkukoli","nbo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nnam","nbp","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nggem","nbq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Numana","nbr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Na","nbt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Southern Ngbandi","nbw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ningera","nby","Living","Still",0,0,0,0,0,0,0,0,0,0
"Central Nicobarese","ncb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ponam","ncc","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nachering","ncd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Na-kara","nck","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nambo","ncm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nauna","ncn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Natchez","ncz","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Ndasa","nda","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nde-Nsele-Nta","ndd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nadruvian","ndf","Historical","Still",0,0,0,0,0,0,0,0,0,0
"Ndolo","ndl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ngundi","ndn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ndombe","ndq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ndunga","ndt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ndobo","ndw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Eastern Ngad'a","nea","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nedebang","nec","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nde-Gbite","ned","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nêlêmwa-Nixumwak","nee","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nyenkha","neh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Neo-Hittite","nei","Ancient","Still",0,0,0,0,0,0,0,0,0,0
"Neko","nej","Living","Still",0,0,0,0,0,0,0,0,0,0
"Neku","nek","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nemi","nem","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ná-Meo","neo","Living","Still",0,0,0,0,0,0,0,0,0,0
"North Central Mixe","neq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Yahadian","ner","Living","Still",0,0,0,0,0,0,0,0,0,0
"Bhoti Kinnauri","nes","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nete","net","Living","Still",0,0,0,0,0,0,0,0,0,0
"Neo","neu","Constructed","Still",0,0,0,0,0,0,0,0,0,0
"Nyaheun","nev","Living","Still",0,0,0,0,0,0,0,0,0,0
"Neme","nex","Living","Still",0,0,0,0,0,0,0,0,0,0
"Neyo","ney","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ahwai","nfd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ayiwo","nfl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ngando (Central African Republic)","ngd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ngbaka Manza","ngg","Living","Still",0,0,0,0,0,0,0,0,0,0
"N<U+01C1>ng","ngh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ngizim","ngi","Living","Still",0,0,0,0,0,0,0,0,0,0
"Dalabon","ngk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Engdewu","ngr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Kriang","ngt","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ngwaba","ngw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nggwahyi","ngx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ngungwel","ngz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nhanda","nha","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nhuwala","nhf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nahari","nhh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nakame","nib","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ngandi","nid","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Ngalakgan","nig","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Southern Nicobarese","nik","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nila","nil","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nimi","nis","Living","Still",0,0,0,0,0,0,0,0,0,0
"Southeastern Kolami","nit","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nimo","niw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ningil","niz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Gudanji","nji","Living","Still",0,0,0,0,0,0,0,0,0,0
"Njalgulgule","njl","Living","Still",0,0,0,0,0,0,0,0,0,0
"Njerep","njr","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nisa","njs","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ngadjunmaya","nju","Living","Still",0,0,0,0,0,0,0,0,0,0
"Kunyi","njx","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nkoya","nka","Living","Still",0,0,0,0,0,0,0,0,0,0
"Khoibu Naga","nkb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Koireng","nkd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Duke","nke","Living","Still",0,0,0,0,0,0,0,0,0,0
"Inpui Naga","nkf","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nekgini","nkg","Living","Still",0,0,0,0,0,0,0,0,0,0
"Khezha Naga","nkh","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nakai","nkj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nokuku","nkk","Living","Still",0,0,0,0,0,0,0,0,0,0
"Namat","nkm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nkangala","nkn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Niuatoputapu","nkp","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Nkami","nkq","Living","Still",0,0,0,0,0,0,0,0,0,0
"North Asmat","nks","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nyika (Malawi and Zambia)","nkv","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nkutu","nkw","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nkari","nkz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Grangali","nli","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nihali","nll","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mankiyali","nlm","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ngul","nlo","Living","Still",0,0,0,0,0,0,0,0,0,0
"Lao Naga","nlq","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nchumbulu","nlu","Living","Still",0,0,0,0,0,0,0,0,0,0
"Walangama","nlw","Extinct","Still",0,0,0,0,0,0,0,0,0,0
"Nyamal","nly","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nalögo","nlz","Living","Still",0,0,0,0,0,0,0,0,0,0
"Big Nambas","nmb","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ndumu","nmd","Living","Still",0,0,0,0,0,0,0,0,0,0
"Mzieme Naga","nme","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nyam","nmi","Living","Still",0,0,0,0,0,0,0,0,0,0
"Ngombe (Central African Republic)","nmj","Living","Still",0,0,0,0,0,0,0,0,0,0
"Manangba","nmm","Living","Still",0,0,0,0,0,0,0,0,0,0
"!Xóõ","nmn","Living","Still",0,0,0,0,0,0,0,0,0,0
"Nimanbur","nmp","Extinct","Still",0,0,0,0,0,0,0,0,0,0
